retailer,ingredient_key,name,line_count,status,each_to_grams,needs_substitution,spend_score,model,llm_notes,reviewer_notes,decided_by,created_at,updated_at,pantry_staple,search_term,alias_of,unit_kind
ocado,name:sweet potato fries,Sweet Potato Fries,43,approved,,0,150.5,gpt-5.6-luna,Several candidates are exact frozen sweet potato fries. The remaining accepted products are sweet potato in a different form and are lower-ranked alternatives.,,human,2026-07-23 22:38:11.995559,2026-07-23 22:42:46.542945,0,,,mass
ocado,name:sweet sour garnish,Sweet & Sour Garnish,9,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 10:54:10.956817,2026-07-24 10:54:10.956824,0,,,mass
ocado,name:sweet sour sauce,Sweet & Sour Sauce,6,approved,,0,5.7,gpt-5.6-luna,"Several direct sweet and sour sauces are available. The 80g and 120g packs best suit a typical 50g recipe quantity; larger jars are better value for repeated use. Sauce kits, Cantonese sauce and confectionery were excluded.",,human,2026-07-24 16:53:50.021931,2026-07-27 11:18:59.217652,0,,,mass
ocado,name:sweetcorn,Sweetcorn,416,approved,150.0,0,312.0,gpt-5.6-luna,Accepted products are plain sweetcorn. Canned options best match the common 150–160g recipe quantity; frozen sweetcorn is also a direct match when the recipe does not require canned or drained corn.,,human,2026-07-21 17:42:02.587811,2026-07-28 10:40:32.242818,0,,,mass
ocado,name:sweetheart cabbage,Sweetheart Cabbage,26,approved,700.0,0,19.5,gpt-5.6-luna,,,human,2026-07-23 23:02:41.960936,2026-07-27 20:11:07.272866,0,,,count
ocado,name:szechuan paste,Szechuan Paste,38,approved,,0,45.6,gpt-5.6-luna,Schezwan chutney is commonly used interchangeably with Szechuan paste in recipes.,,human,2026-07-23 22:40:00.538078,2026-07-23 22:56:26.368639,0,,,mass
ocado,name:tagine paste,Tagine Paste,16,approved,,0,50.4,gpt-5.6-luna,,,human,2026-07-23 23:36:46.445016,2026-07-23 23:37:52.491506,0,,,mass
ocado,name:tagliatelle,Tagliatelle,11,approved,,0,25.3,gpt-5.6-luna,"Standard dried tagliatelle is available. The prepared tagliatelle meals, unrelated pasta shapes, and premium artisan products were excluded. The M&S egg tagliatelle SKU is listed once as the best egg-form match.",,human,2026-07-23 23:44:45.723294,2026-07-24 10:52:14.090092,0,,,mass
ocado,name:tahini,Tahini,36,approved,,0,115.2,gpt-5.6-luna,"Excluded tahini-and-lime dressing, sweetened or chocolate/honey tahini spreads, and baba ganoush because they are prepared flavoured products rather than plain tahini. Belazu options were omitted as more premium outliers.",,human,2026-07-23 22:52:02.039353,2026-07-23 22:52:27.156347,0,,,mass
ocado,name:tamarind chutney,Tamarind Chutney,32,approved,,0,120.0,gpt-5.6-luna,"The tamarind pastes and purée are different forms, while the mango, smoky BBQ and Indian mango sauces are not tamarind chutney.",,human,2026-07-23 22:52:47.211693,2026-07-23 22:53:27.266994,0,,,mass
ocado,name:tandoori masala mix,Tandoori Masala Mix,52,alias,,0,57.2,gpt-5.6-luna,"The accepted products are dry tandoori masala or spice blends. Marinades, wet sauces, and the masala wedges seasoning are not suitable matches for a dry tandoori masala mix.",,human,2026-07-23 22:36:10.856183,2026-07-23 22:39:13.952551,0,,name:tandoori masala spice,mass
ocado,name:tandoori masala spice,Tandoori Masala Spice,46,approved,,0,59.8,gpt-5.6-luna,"Several direct tandoori masala/blend products are available. Premium options and tikka masala, curry sauces, marinades and recipe kits were excluded.",,human,2026-07-23 22:37:16.799175,2026-07-23 22:38:59.012338,0,,,mass
ocado,name:tarragon,Tarragon,140,approved,,0,210.0,gpt-5.6-luna,"The recipe usage suggests fresh tarragon, so the M&S fresh packs are the best matches. The Schwartz and Bart products are acceptable only as dried-form alternatives.",,human,2026-07-21 18:01:28.414982,2026-07-23 11:03:25.909998,0,,,mass
ocado,name:tenderstem broccoli,Tenderstem® Broccoli,770,approved,,0,1848.0,gpt-5.6-luna,"Fresh, plain Tenderstem broccoli products are prioritized. Mixed-vegetable packs and prepared side dishes were rejected because they are not the ingredient alone.",,human,2026-07-21 17:35:36.951088,2026-07-22 11:42:31.804837,0,,,mass
ocado,name:teriyaki marinade paste,teriyaki marinade,8,approved,,0,21.2,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-24 10:55:37.936975,2026-07-30 19:45:32.619776,0,teriyaki marinade,,mass
ocado,name:teriyaki marinade powder,Teriyaki Marinade Powder,6,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:53:50.150976,2026-07-24 16:53:50.150991,0,,,mass
ocado,name:teriyaki sauce,Teriyaki Sauce,242,approved,,0,592.9,gpt-5.6-luna,"Several candidates are valid teriyaki sauces. Plain, good-value sauces were prioritised; flavoured teriyaki variants, gift sets, sauce kits and premium options were excluded as weaker defaults.",,human,2026-07-21 17:49:56.816347,2026-07-31 10:39:15.791463,0,,,mass
ocado,name:thai garnish,Thai Garnish,10,approved,,0,25.0,gpt-5.6-luna,"Other candidates are Thai sauces, pastes, noodles, rice, or individual ingredients rather than a Thai garnish.",,human,2026-07-23 23:46:10.515761,2026-07-24 10:52:18.801023,0,,,mass
ocado,name:thai green curry paste,Thai Green Curry Paste,14,alias,,0,35.0,gpt-5.6-luna,"Accepted only genuine Thai green curry pastes. Curry sauces, kits, recipe mixes, and red/yellow/other curry pastes were excluded.",,human,2026-07-23 23:38:14.859755,2026-07-23 23:39:43.635744,0,,name:thai green style paste,mass
ocado,name:thai green style paste,Thai Green Style Paste,30,approved,,0,75.0,gpt-5.6-luna,"Accepted only curry pastes. Curry sauces, sauce kits, curry meals, and green curry mixes are not the same ingredient and were excluded.",,human,2026-07-23 22:54:10.007360,2026-07-23 22:55:20.759258,0,,,mass
ocado,name:thai style spice mix,Thai Style Spice Mix,310,approved,,0,1395.0,gpt-5.6-luna,"No candidate is a neutral product explicitly named Thai Style Spice Mix. The three Schwartz dry recipe mixes are the closest substitutes and suit the typical 8g usage. Thai curry pastes, sauces and meal kits are different forms and were rejected.",Real supplier product replaces the hand-entered HelloFresh price estimate.,human,2026-07-21 17:46:08.554914,2026-07-29 09:02:17.462627,0,,,mass
ocado,name:this isn t chicken plant based pieces,THIS™ Isn't Chicken Plant-Based Pieces,11,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:44:45.858463,2026-07-23 23:44:45.858466,0,,,mass
ocado,name:this isn t pork sausages,vegan sausages,21,approved,150.0,1,89.25,gpt-5.6-luna,"No standard THIS Isn't Pork Sausages pack was provided. The cocktail sausages are the closest available match, but approximately six 150g packs would be needed to reach the typical 900g recipe amount.",,human,2026-07-23 23:13:57.190510,2026-07-27 20:11:07.273316,0,vegan sausages,,count
ocado,name:thyme,Thyme,139,approved,,0,139.0,gpt-5.6-luna,Fresh thyme is the closest match because recipes commonly specify bunches or around 25g. The dried thyme products are valid form-different alternatives; use substantially less dried thyme than fresh.,,human,2026-07-21 18:01:34.255903,2026-07-23 11:33:15.888386,0,,,mass
ocado,name:tiger prawns,Tiger Prawns,12,alias,,0,54.0,gpt-5.6-luna,"Plain raw products are preferred because they offer the most flexibility. Marinated, tempura, breaded, dressed and premium prepared products were excluded.",,human,2026-07-23 23:43:42.946806,2026-07-24 10:50:38.878681,0,,name:king prawns,mass
ocado,name:tikka masala paste,Tikka Masala Paste,88,approved,,0,114.4,gpt-5.6-luna,"Selected only direct tikka masala paste products. Curry sauces, seasoning mixes, curry paste kits, and other curry flavours were excluded because they are not the specified paste.",,human,2026-07-23 15:53:43.509728,2026-07-23 22:34:47.396021,0,,,mass
ocado,name:tilapia fillet,basa,11,alias,,1,19.8,gpt-5.6-luna,"No direct tilapia fillet match is available. Fish Said Fred Hake Fillets could be used as a substitute, but hake is a different fish and has not been accepted as an exact match.",,human,2026-07-23 23:44:48.078420,2026-07-27 11:16:02.923038,0,basa,name:basa fillets,mass
ocado,name:tinned plum tomates,Tinned Plum Tomates,6,approved,390.0,0,2.82,gpt-5.6-luna,"The accepted products are tinned/canned plum tomatoes. Fresh plum, baby plum, and fresh eating plums were rejected; premium San Marzano and other gourmet-priced options were not preferred as defaults.",,human,2026-07-24 16:54:01.815934,2026-07-27 20:11:07.274554,0,,,count
ocado,name:toasted flaked almonds,Toasted Flaked Almonds,326,approved,,0,635.7,gpt-5.6-luna,The M&S toasted product is an exact match. Plain flaked almonds are acceptable form-different alternatives because they can be toasted before use.,,human,2026-07-21 17:45:20.160398,2026-07-22 16:38:38.320285,0,,,mass
ocado,name:tomato ketchup,Tomato Ketchup,434,approved,30.0,0,412.3,gpt-5.6-luna,"Ranked standard tomato ketchups first, prioritising value and practical pack sizes. Reduced-sugar and flavoured ketchups were not preferred as defaults.",,human,2026-07-21 17:41:27.160724,2026-07-28 10:40:32.242817,1,,,mass
ocado,name:tomato passata,Tomato Passata,1151,approved,,0,920.8,gpt-5.6-luna,"Several plain passata products are suitable. Flavoured passatas, passata sauces, tomato purées, and premium speciality varieties were excluded; basil, herb, soffritto and chilli variants are not neutral passata.",,human,2026-07-21 17:30:30.986943,2026-07-22 15:30:08.311210,0,,,mass
ocado,name:tomato puree,Tomato Puree,1502,approved,,0,976.3,gpt-5.6-luna,"Passata products were excluded because they are a much thinner, non-concentrated form. Flavoured purees containing basil, garlic, pepper, or other vegetables were also excluded.",,human,2026-07-21 17:29:22.671784,2026-07-22 15:19:47.428059,0,,,mass
ocado,name:tony s chocolonely dark chocolate bar,Tony's Chocolonely Dark Chocolate Bar,11,approved,180.0,0,44.0,gpt-5.6-luna,,,human,2026-07-23 23:44:50.535230,2026-07-24 10:51:31.777848,0,,,mass
ocado,name:tony s chocolonely milk chocolate bar,Tony's Chocolonely Milk Chocolate Bar,23,approved,,0,92.0,gpt-5.6-luna,,,human,2026-07-23 23:03:50.767496,2026-07-23 23:11:27.658072,0,,,mass
ocado,name:tony s chocolonely milk chocolate caramel sea salt bar,Tony's Chocolonely Milk Chocolate Caramel Sea Salt Bar,8,approved,180.0,0,32.0,gpt-5.6-luna,The Crunch Filled Bar was excluded because it is a distinct filled variant rather than the standard Milk Chocolate Caramel Sea Salt Bar.,,human,2026-07-24 10:55:42.447050,2026-07-24 10:56:35.322541,0,,,mass
ocado,name:tortilla chips,Tortilla Chips,13,approved,,0,16.25,gpt-5.6-luna,"Several flavoured tortilla chips are also valid forms of the ingredient, but plain or lightly salted options are better defaults for recipes where the flavour is unspecified.",,human,2026-07-23 23:38:59.098905,2026-07-23 23:42:59.741378,0,,,mass
ocado,name:toulouse sausage,Toulouse Sausage,9,approved,60.0,1,51.3,gpt-5.6-luna,"No Toulouse sausage was returned. Use the Luganega as a substitute; expect a more distinctly Italian, garlic-seasoned flavour.",,human,2026-07-24 10:54:15.064505,2026-07-27 20:11:07.274021,0,,,count
ocado,name:tri coloured chantenay carrots,Tri-coloured Chantenay Carrots,21,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-23 23:13:57.380537,2026-07-23 23:13:57.380545,0,,,mass
ocado,name:truffle zest,Truffle,218,needs_review,,0,1308.0,gpt-5.6-luna,"No candidate is truffle zest or a comparable dry truffle seasoning. The listed pestos, sauces, mayonnaise and pasta pot are prepared wet products with different flavour, texture and concentration, so none is a suitable direct match. Substitute with a dry truffle seasoning or finely grated preserved truffle, adjusting to approximately 8 g (one sachet).",,human,2026-07-21 17:51:24.563071,2026-07-27 12:07:47,0,Truffle,,mass
ocado,name:tuscan pork sausage,Tuscan Pork Sausage,22,approved,150.0,0,152.9,gpt-5.6-luna,"The specifically named Toscana sausages are the best matches. Generic pork sausages were not included because they lack the Tuscan style, while other regional or prepared products are not this ingredient.",,human,2026-07-23 23:04:49.855968,2026-07-28 10:40:32.242825,0,,,mass
ocado,name:udon noodles,Udon Noodles,155,approved,,0,224.75,gpt-5.6-luna,"Flavoured instant noodles, udon bowls, prepared beef udon, brown-rice udon, and udon sold with soup were excluded because they are not a direct plain-udon match or are materially different products.",,human,2026-07-21 17:59:44.078721,2026-07-23 11:02:56.663266,0,,,mass
ocado,name:unconventional plant based burgers,plant based burgers,70,approved,226.0,0,280.0,,Ocado returned no products for this name — try rewording the search.,,human,2026-07-23 22:22:28.422568,2026-07-27 20:11:07.271955,0,plant based burgers,,count
ocado,name:unsalted butter,Unsalted Butter,637,approved,,0,1274.0,gpt-5.6-luna,The top matches are pure unsalted block butter. Spreadable butter is included only as a lower-ranked form difference; salted butter and plant-based alternatives were excluded.,,human,2026-07-21 17:38:05.692282,2026-07-22 11:52:21.884369,1,,,mass
ocado,name:vegan kimchi,Vegan Kimchi,11,approved,,0,49.5,gpt-5.6-luna,,,human,2026-07-23 23:44:53.714202,2026-07-24 10:51:29.017748,0,,,mass
ocado,name:vegan mince,Vegan Mince,27,approved,,0,71.55,gpt-5.6-luna,"Excluded Quorn products because the listed products are vegetarian mince rather than explicitly vegan, and excluded meatballs, pulled beef and seasoned Italian/Mexican mince because they are the wrong form or flavour.",,human,2026-07-23 23:02:02.022532,2026-07-23 23:12:08.652907,0,,,mass
ocado,name:vegan nduja,Vegan ‘Nduja,101,approved,,0,252.5,gpt-5.6-luna,,,human,2026-07-23 15:51:23.835580,2026-07-23 22:25:34.910576,0,,,mass
ocado,name:vegetable gyozas,Vegetable Gyozas,88,approved,200.0,0,352.0,gpt-5.6-luna,"Excluded vegetable dim sum and soup dumplings because they are different forms, the vegan curry-and-rice ready meal because it is not plain gyoza, and shrimp gyoza because it is not vegetable.",,human,2026-07-23 15:53:51.931942,2026-07-27 20:11:07.271512,0,,,count
ocado,name:vegetable oil,Vegetable Oil,61,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 22:23:55.286763,2026-07-23 22:23:55.286766,1,,,mass
ocado,name:vegetable spring rolls,Vegetable Spring Rolls,32,approved,30.0,0,99.2,gpt-5.6-luna,,,human,2026-07-23 22:52:52.022274,2026-07-27 20:11:07.272630,0,,,count
ocado,name:vegetable stock paste,Vegetable Stock,1549,approved,,0,3020.55,gpt-5.6-luna,"Direct vegetable stock paste/stock-pot matches are available. The Kallo cubes are included only as a useful form-different fallback; garlic, herby, miso and soffritto products are not suitable direct matches.",,human,2026-07-21 17:33:25.974725,2026-07-22 09:45:02.435857,0,Vegetable Stock,,mass
ocado,name:vegetable stock pot,Vegetable Stock Pot,99,approved,28.0,0,193.05,gpt-5.6-luna,"Direct vegetable stock pot matches are available. The cube, powder, bouillon and ready-made broth products are included only as form-different substitutes; garlic, white-wine, tomato-flavoured and unrelated products were rejected.",,human,2026-07-23 15:51:53.747907,2026-07-27 20:11:07.271265,0,,,count
ocado,name:vegetable stock powder,Vegetable Stock Powder,641,approved,,0,1826.85,gpt-5.6-luna,Several direct vegetable stock powder matches are available. Stock cubes and the stock pot are included only as form-different alternatives; the chicken stock powder is excluded.,,human,2026-07-21 17:37:41.879500,2026-07-22 11:42:40.195224,0,,,mass
ocado,name:velvety vanilla cake mix,Velvety Vanilla Cake Mix,37,approved,,0,118.4,gpt-5.6-luna,"An exact match is available. Other accepted products are optional vanilla/sponge cake-mix substitutes; chocolate, red velvet, icing, and ready-made cakes were excluded.",,human,2026-07-23 22:51:18.331453,2026-07-23 22:52:17.132749,0,,,mass
ocado,name:venison leg steaks,Venison Leg Steaks,29,approved,150.0,0,199.52,gpt-5.6-luna,,,human,2026-07-23 22:54:42.737625,2026-07-27 20:11:07.272746,0,,,count
ocado,name:venison mince,Venison Mince,23,approved,,0,126.5,gpt-5.6-luna,"Other candidates are diced venison, prepared meatballs, vegetarian mince, or seasoned mince and are not direct matches for venison mince.",,human,2026-07-23 23:03:54.204209,2026-07-23 23:10:48.358219,0,,,mass
