retailer,ingredient_key,sku,rank,match_type,accepted,reason,source,llm_rank
ocado,name:water,5aefd4d0-5e73-49f8-99ac-a75a6844826f,4,exact,1,Good-value still water in a 1.5L multipack from a reputable brand; suitable where bottled water is preferred.,human,
ocado,name:water,2fd4a5f0-65ad-4a92-9a4e-bea6cc8178e1,5,exact,1,"Still water in a convenient 500ml format, closer to the common 300ml recipe quantity, but less economical.",human,
ocado,name:wensleydale cranberry,55df7ef2-495d-453f-bae3-d1c7ff88583d,1,exact,1,Directly matches cranberry Wensleydale and the 200g pack is close to the typical 240g recipe amount.,llm,
ocado,name:wensleydale cranberry,f544d383-2625-499a-9453-3dc2cf006e7f,2,exact,1,"Directly matches Wensleydale with cranberries; good-value 180g pack, though slightly smaller than typical usage.",llm,
ocado,name:wensleydale cranberry,46143262-14bf-4293-93ae-bcdbe252c7de,3,exact,1,"Directly matches cranberry Wensleydale, but the 30g pack is poor value and impractical for a 240g recipe quantity.",llm,
ocado,name:wheat penne pasta,6fa15ec9-408d-4e72-88ed-35ef7afd363c,1,exact,1,Ocado own-brand standard penne pasta; best-value 500g pack and a direct match.,human,
ocado,name:wheat penne pasta,b022fa85-96ae-4d68-885c-0a7ee625062e,2,exact,1,M&S standard penne pasta in a practical 500g pack; good value and well rated.,human,
ocado,name:wheat penne pasta,857ca59d-47fb-418b-8a4b-df9cbcf788d1,3,exact,1,M&S standard penne pasta; the 1kg pack is excellent value for recipes using pasta regularly.,human,
ocado,name:wheat penne pasta,419d6672-1587-4a2e-bc3c-4f5607b2ecba,4,exact,1,"Barilla standard penne rigate; direct match in a suitable 500g pack, though less economical than own-brand options.",human,
ocado,name:wheat penne pasta,8ff4e82e-4328-41f5-9052-e7321a5d571e,5,exact,1,"Garofalo standard penne pasta; direct match in a suitable 500g pack, but more premium-priced.",human,
ocado,name:wheat penne pasta,4311d25b-48dd-451d-95f9-e9868d4330e8,6,exact,1,Garofalo penne rigate is a direct wheat penne match; the 1kg pack suits larger or frequent usage but is less convenient for typical recipes.,human,
ocado,name:wheat penne pasta,49fa6b1d-967a-4c6e-b03b-5781e6838445,7,exact,1,"La Molisana standard penne rigate; direct match in a suitable 500g pack, but pricier than value options.",human,
ocado,name:wheat spaghetti,3107de2e-e14b-49cf-9311-b97e99daf78a,1,exact,1,Ocado own-brand standard dry wheat spaghetti in a convenient 500g pack and the best-value default.,llm,
ocado,name:wheat spaghetti,84705e10-de8f-470b-8714-2339193a46e7,2,exact,1,Ocado own-brand standard spaghetti; 1kg offers excellent value but is a larger pack than typically needed.,llm,
ocado,name:wheat spaghetti,6b2f668c-cdc5-42a2-9edf-3b87cb178a85,3,exact,1,"Good-value standard dry spaghetti in a useful 500g pack, with a strong rating.",llm,
ocado,name:wheat spaghetti,d0aff097-8bc0-462e-9f00-39a0d65407de,4,exact,1,Well-rated standard wheat spaghetti at a reasonable price in a 500g pack.,llm,
ocado,name:wheat spaghetti,907fb604-33a6-41a0-867e-d0fa6b957cbd,5,exact,1,Good-value standard dry spaghetti in a 500g pack.,llm,
ocado,name:wheat spaghetti,0c44dc8e-5f2e-4f6a-b4fd-014e45dd18c6,6,exact,1,Standard wheat spaghetti in a 1kg pack with good value for larger or frequent use.,llm,
ocado,name:wheat spaghetti,b25e2ae8-3275-4c23-a130-856ceb23a3bd,7,exact,1,Standard Italian spaghetti in a convenient 500g pack; more expensive than own-brand options.,llm,
ocado,name:wheat spaghetti,f5f129b8-bb2b-49d6-806b-029da0ca5744,8,exact,1,"Good-value 1kg standard spaghetti from Garofalo, suitable for frequent use.",llm,
ocado,name:wheat spaghetti,217e4aca-0032-4cec-a6a4-d5a5f13636c5,9,exact,1,"Standard dry Italian spaghetti in a 500g pack, though less good value than the higher-ranked options.",llm,
ocado,name:wheat spaghetti,6d430160-1829-4fe9-8698-3a8736c688ff,10,exact,1,Standard dry spaghetti in a 500g pack; acceptable but relatively premium-priced.,llm,
ocado,name:wheat spaghetti,1a0a5b76-67ed-48c5-b32d-ab9723f52334,11,exact,1,"Standard organic wheat spaghetti in a 500g pack, but premium-priced for a generic ingredient.",llm,
ocado,name:wheat spaghetti,2d5df5d1-70de-4d68-bbb2-8c12783c1aca,12,exact,1,"Standard dry spaghetti in a 500g pack, but premium-priced and less suitable as a default.",llm,
ocado,name:wheat tagliatelle,38045d87-1fe5-486e-a23d-1678fc24f27d,1,exact,1,"Standard 500g tagliatelle pasta, good value and highly rated; a strong default for wheat tagliatelle.",llm,
ocado,name:wheat tagliatelle,71f22b3a-66d8-470b-b686-3ede511edfb5,2,exact,1,Standard 500g tagliatelle pasta with an excellent rating and good value.,llm,
ocado,name:wheat tagliatelle,8eb764cd-cd8a-4a28-939d-aa1ff212491e,3,exact,1,Standard 500g tagliatelle pasta with an excellent rating and the same typical pack size.,llm,
ocado,name:wheat tagliatelle,eece98f9-5747-405c-b9c0-f0614802adb7,4,exact,1,Standard 500g tagliatelle pasta; slightly more expensive but still a suitable mainstream option.,llm,
ocado,name:wheat tagliatelle,c31897b7-8c22-41df-aafc-de76c66d60eb,5,form_differs,1,Tagliatelle in a fresh form rather than standard dried pasta; suitable where fresh pasta is acceptable.,llm,
ocado,name:wheat tagliatelle,4323e2a8-e0f2-497d-82a7-915866dabe83,6,form_differs,1,Tagliatelle in a fresh form and a smaller 400g pack; suitable but less convenient for recipes expecting 500g dried pasta.,llm,
ocado,name:wheat tagliatelle,09d3b905-98c1-4edd-ab1a-272ec06385ba,7,form_differs,1,"Whole-wheat tagliatelle, so it is the right pasta shape but a different wheat formulation.",llm,
ocado,name:white chocolate chips,818a1dc6-93a8-45eb-a790-f7cd4388f2b7,1,form_differs,1,White chocolate chunks are suitable for baking but are larger than chips; good-value 100g pack.,human,
ocado,name:white chocolate chips,e8ef6559-f0ff-44f0-8d74-54ad30a2c335,2,exact,1,Directly matches white chocolate chips and the 100g pack closely suits the typical 90g recipe quantity.,human,
ocado,name:white chocolate chips,4b31b381-5236-4b4d-b5ef-8c4f9b18cadb,3,form_differs,1,"White chocolate chunks can replace chips in recipes, though the pack is slightly less economical than the M&S option.",human,
ocado,name:white chocolate chips,fd47e331-abbb-43ab-898a-8eefb58403ad,4,form_differs,1,Plain white chocolate can be chopped and used in place of chips; 100g pack suits the usual quantity.,human,
ocado,name:white chocolate chips,4104daea-8619-4d28-8b66-40d51099c8ff,5,form_differs,1,"Plain white chocolate bar can be chopped for baking, but is less convenient than chips or chunks.",human,
ocado,name:white chocolate chips,fe2c2935-f9d5-4c98-8bf6-6f3101075106,6,form_differs,1,"White chocolate buttons can substitute for chips, although their shape and confectionery format are less ideal for recipes.",human,
ocado,name:white cumin seeds,ac4f4d92-8800-4e2f-bb59-0a368f496b6e,1,exact,1,Cumin seeds in a practical 40g pack; suitable for the typical 8g recipe quantity and better value than the organic alternative.,human,
ocado,name:white cumin seeds,b3699c88-82df-481d-bbb2-36fdd6626a5e,2,exact,1,"Genuine cumin seeds, though premium-priced and less good value than Bart.",human,
ocado,name:white wine stock powder,0243954f-fa17-44cc-b62a-73f9d7223807,1,form_differs,1,"White wine stock product with the correct flavour profile, but supplied as a concentrated stock pot rather than powder; use according to pack instructions and adjust the recipe liquid accordingly.",human,
ocado,name:white wine vinegar,dd1d04e8-e299-408a-ac28-a6e5845d81ba,1,exact,1,Ocado own-brand white wine vinegar in a practical 500ml bottle and good value for the small quantities typically used.,human,
ocado,name:white wine vinegar,f71edefe-323a-4dea-a881-8f113d117000,2,exact,1,Genuine white wine vinegar in a practical 500ml pack and slightly cheaper than most comparable branded options.,human,
ocado,name:white wine vinegar,1986a256-cad1-4425-ba21-fbec10779276,3,exact,1,"Genuine white wine vinegar in a 500ml bottle, with a reasonable price and established brand.",human,
ocado,name:white wine vinegar,b650c81d-8639-4110-8475-44ad55b66291,4,exact,1,"Genuine organic white wine vinegar with strong rating, though the smaller pack and higher unit price make it less suitable as the default.",human,
ocado,name:white wine vinegar,46bb91e3-8cfd-4cf1-b18d-c9d5592b9aaa,5,exact,1,"Genuine white wine vinegar, but the 'with the mother' formulation is more specialised and has a higher unit price.",human,
ocado,name:whiting fillet,6b227286-559e-4df1-849d-ddbcbb7edad1,1,substitute,1,"Hake is a good-value mild white-fish substitute for whiting, though 3 x 180g packs would be needed to approximate the typical 480g recipe amount.",human,
ocado,name:whiting fillet,3886ba68-34df-4c55-a492-4a1394fdae81,2,substitute,1,"Lemon sole fillets are a suitable white-fish substitute, but they are more expensive, variable in pack weight, and have a weaker rating.",human,
ocado,name:whole british chicken,ab6397fb-9e20-46a7-9449-f0b499dd37f6,1,exact,1,"Plain British whole chicken in the closest available pack size to the typical 1.4kg recipe amount, and good value.",human,
ocado,name:whole british chicken,5d107493-bb61-4b39-bc53-d5c14264c110,2,exact,1,"Plain British whole chicken from Ocado, with a slightly larger pack suitable when a generous chicken is wanted.",human,
ocado,name:whole british chicken,36564d83-486d-464a-b8f7-2ee374abb4c2,3,exact,1,"Plain British whole chicken from Ocado, but larger than the typical recipe amount.",human,
ocado,name:whole british chicken,377d51ee-180d-4e72-b340-244b2cad4087,4,exact,1,"British whole chicken in a suitable medium size, though more expensive than the Ocado own-brand options.",human,
ocado,name:whole british chicken,701f26c5-679e-41d5-9cb3-3f30b8db145e,5,exact,1,"British whole chicken in a suitable large size, though premium-priced.",human,
ocado,name:whole british chicken,c25a1276-feaf-458c-97ca-c12716a8257e,6,exact,1,British free-range whole chicken; valid match but the variable pack range and higher price make it a less economical default.,human,
ocado,name:wholegrain mustard,53116655-42f0-4eeb-bddd-12b112d75ac2,1,exact,1,"Direct wholegrain mustard match, excellent value and a practical 185g jar for recipes typically using 8–17g.",human,
ocado,name:wholegrain mustard,5b8fcc0b-246a-4207-9753-2187f919b902,2,exact,1,Direct wholegrain mustard match in a useful 210g jar and good value compared with other branded options.,human,
ocado,name:wholegrain mustard,b2983b39-4eee-4fb2-a3a2-d9418a7f6cd4,3,exact,1,Direct wholegrain mustard match in a practical 185g jar at a reasonable price.,human,
ocado,name:wholegrain mustard,376d105c-bb77-40bb-96e9-f09459e78823,4,exact,1,"Direct wholegrain mustard match in a standard 210g jar, though less good value than the higher-ranked options.",human,
ocado,name:wholemeal pita,0c79a7c4-5c51-4282-91e0-d4060fae7d21,1,exact,1,A direct wholemeal pitta match and the best-value standard pack.,human,
ocado,name:wholemeal pita,55c11851-62ab-4269-8e23-377e1ecd5308,2,exact,1,"Direct wholemeal pitta match with a strong rating, though less economical than M&S.",human,
ocado,name:wholemeal pita,c03f8d83-99cc-481b-9b5a-b1d2d85eecbb,3,form_differs,1,Wholemeal pittas in a smaller baby/dipper size; suitable only where smaller portions are acceptable.,human,
ocado,name:wholewheat penne,01b3533f-9259-4eeb-a69c-8ccfc9c49303,1,exact,1,"Exact wholewheat penne; Ocado own-brand and the best-value option, with a 500g pack suitable for the typical recipe usage.",human,
ocado,name:wholewheat penne,9968482f-ae31-4388-a672-b23edfff7196,2,exact,1,Exact wholewheat penne in a suitable 500g pack; good value with a strong rating.,human,
ocado,name:wholewheat penne,3b697714-4af5-4814-a322-726e6400b48a,3,exact,1,"Exact wholewheat penne in a suitable 500g pack, though more expensive than the own-brand and Barilla options.",human,
ocado,name:wholewheat penne,b8f6bfd4-a1c8-4ae4-abd8-ccb832413b7c,4,exact,1,"Exact wholewheat penne with a good rating, but premium-priced relative to the available alternatives.",human,
ocado,name:wholewheat penne,f1e56c89-ed89-4bf0-9213-9ec25008d35e,5,exact,1,"Exact organic wholewheat penne, but the most expensive option and only a small rating sample.",human,
ocado,name:wholewheat penne,cc415f3d-5df2-4515-bb37-fcd52d112550,6,exact,1,"Exact organic wholewheat penne with a good rating, but relatively expensive.",human,
ocado,name:wholewheat spaghetti,8069b120-8f00-422a-a91a-b048b5dd9910,1,exact,1,"Exact wholewheat spaghetti, Ocado own-brand and the best-value option; 500g pack suits repeated 150–250g usage.",human,
ocado,name:wholewheat spaghetti,3c1f0826-378d-4fe1-a2ca-52e57d722320,2,exact,1,Exact wholewheat spaghetti with a strong rating and reasonable price.,human,
ocado,name:wholewheat spaghetti,1a3046af-b389-4b93-b5b2-b4aa596a1e8a,3,exact,1,Exact Italian wholewheat spaghetti at a moderate price.,human,
ocado,name:wholewheat spaghetti,121a4c22-e0b8-47c1-8e34-ebbae473808b,4,exact,1,"Exact wholewheat spaghetti with an excellent rating, though more expensive than the leading options.",human,
ocado,name:wholewheat spaghetti,96cc3e17-e376-4005-93f7-69e662aa99da,5,exact,1,Exact organic wholewheat spaghetti; suitable but premium-priced.,human,
ocado,name:wholewheat spaghetti,41c60709-7cef-4876-be13-e0f7fb262d59,6,exact,1,"Exact wholewheat spaghetti with a strong rating, but at a premium price.",human,
ocado,name:wholewheat spaghetti,76054f40-b815-49c9-9730-4bfe7bc1a7b4,7,exact,1,Exact organic wholewheat spaghetti; suitable but less good value.,human,
ocado,name:wholewheat spaghetti,eee05836-e3c9-4a0e-8951-72471c38d4d7,8,exact,1,"Exact organic wholewheat spaghetti, but the highest-priced direct match.",human,
ocado,name:wild mushroom paste,199e26f9-ac0e-4e72-8226-a0f1ab9bf3dc,1,substitute,1,"A mushroom-based cooking paste suitable as a practical stand-in, but it includes roasted garlic and is not specifically a wild mushroom paste.",human,
ocado,name:wild rocket,1ff36197-2dc8-466d-8761-81934258e8a0,1,exact,1,"Ocado own-brand wild rocket, washed and ready to use; good-value 60g pack suits the common 20–40g recipe quantity.",human,
ocado,name:wild rocket,3cb48bec-f1bf-4b0a-90f7-92bbf8566ee5,2,exact,1,"Correct ingredient in a larger 120g washed, ready-to-eat pack; useful for recipes needing multiple portions, though less suitable for typical usage and lower-rated.",human,
ocado,name:wild rocket,aceaff05-a33f-49e3-b5d3-a1929e1ed6e8,3,exact,1,"Correct ingredient and convenient 60g pack, but more expensive than the Ocado option and has a lower rating.",human,
ocado,name:worcester sauce,a1fa57a4-4ae5-4b89-9af4-fe4c198a2a8e,1,exact,1,Classic Worcestershire sauce and the best-value mainstream option; 290ml suits repeated 15g recipe uses.,human,
ocado,name:worcester sauce,e27d619d-74b7-4777-a4c1-fb77f2d30f50,2,exact,1,"The same standard Worcestershire sauce in a smaller pack, suitable if only occasional small amounts are needed.",human,
ocado,name:worcester sauce,e1c760cb-7034-4fac-8cc5-26efaba636e5,3,exact,1,"Genuine organic Worcester sauce, though substantially more expensive and in a smaller pack.",human,
ocado,name:worcester sauce,af230d67-7796-452f-8d95-c489fb418e93,4,exact,1,"Genuine organic Worcester sauce; suitable, but less highly rated and much more expensive than Lea & Perrins.",human,
ocado,name:worcester sauce,19668284-e3f3-467e-93e5-15feb101b3fa,5,substitute,1,"A savoury British relish commonly used as a Worcestershire-style substitute, but it is not the same sauce.",human,
ocado,name:yellow pepper,56258681-f02f-43c9-b08f-0b0fe1133a87,1,substitute,1,"Fresh mixed peppers including yellow peppers; good-value Ocado option, though not exclusively yellow.",human,
ocado,name:yellow pepper,729aad46-2147-40eb-b714-f7a5815f47f9,2,substitute,1,"Includes a large yellow pepper, but the product also includes green pepper and is a premium option.",human,
ocado,name:yellow pepper,9b0a7313-8d17-4803-a9d3-edb6c9d3a082,3,form_differs,1,"Contains yellow peppers but is frozen and sliced, with red peppers also included.",human,
